registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,vnnic,VN,Viet Nam,ipv4,45.254.32.0/22,45.254.32.0,1024,2016-06-06,,A92F3265,SIEUTECH technoloSIEUTECH Technology and Tranding Company Limitedgy and tranding company limited
apnic,vnnic,VN,Viet Nam,ipv4,103.223.4.0/22,103.223.4.0,1024,2016-06-03,,A92F3265,SIEUTECH technoloSIEUTECH Technology and Tranding Company Limitedgy and tranding company limited
apnic,vnnic,VN,Viet Nam,ipv4,45.252.240.0/22,45.252.240.0,1024,2016-06-02,,A9247F67,CP16-The Authority of Central Post
apnic,vnnic,VN,Viet Nam,ipv4,45.252.244.0/22,45.252.244.0,1024,2016-06-02,,A9242886,Central Post and Telecommunication (CPT)
apnic,vnnic,VN,Viet Nam,ipv4,45.252.248.0/22,45.252.248.0,1024,2016-06-02,,A9279BB5,AZDIGI Corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.221.86.0/24,103.221.86.0,256,2016-06-02,,A9244591,Loc Phat Vietnam Joint Stock Commercial Bank
apnic,vnnic,VN,Viet Nam,ipv6,2405:9d80::/32,2405:9d80::,32,2016-06-02,,A92802FE,ODS Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.221.212.0/22,103.221.212.0,1024,2016-06-01,,A924B647,Vietcombank securities Company limited
apnic,vnnic,VN,Viet Nam,ipv4,103.221.216.0/22,103.221.216.0,1024,2016-06-01,,A927804D,NTT VietNam Communication Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.221.220.0/22,103.221.220.0,1024,2016-06-01,,A9279BB5,AZDIGI Corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.221.224.0/22,103.221.224.0,1024,2016-06-01,,A9242886,Central Post and Telecommunication (CPT)
apnic,vnnic,VN,Viet Nam,ipv4,103.221.228.0/22,103.221.228.0,1024,2016-06-01,,A9247F67,CP16-The Authority of Central Post
apnic,vnnic,VN,Viet Nam,ipv4,45.251.112.0/22,45.251.112.0,1024,2016-05-26,,A92D6AC6,Bong Bong Bang Bang Corp
apnic,vnnic,VN,Viet Nam,ipv4,103.220.68.0/22,103.220.68.0,1024,2016-05-26,,A926CF79,Institute of Information Technology (IOIT)
apnic,vnnic,VN,Viet Nam,ipv4,103.220.84.0/22,103.220.84.0,1024,2016-05-26,,A926288B,VietNam payment solution joint stock company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df2:6600::/48,2001:df2:6600::,48,2016-05-26,,A926CF79,Institute of Information Technology (IOIT)
apnic,vnnic,VN,Viet Nam,ipv4,103.219.180.0/22,103.219.180.0,1024,2016-05-20,,A9292AD9,BIDV Securities joint stock company
apnic,vnnic,VN,Viet Nam,ipv4,103.216.112.0/22,103.216.112.0,1024,2016-04-29,,A9270B78,HOSTVN Technology Solutions Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.216.116.0/22,103.216.116.0,1024,2016-04-29,,A92F87A3,Inet software one member company limited
apnic,vnnic,VN,Viet Nam,ipv4,103.216.120.0/22,103.216.120.0,1024,2016-04-29,,A92A7B0D,VEGA Corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.216.124.0/22,103.216.124.0,1024,2016-04-29,,A92EDC78,VinhNam Commercial informatics service corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.216.128.0/22,103.216.128.0,1024,2016-04-29,,A9257F89,DNSE Securities Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,157.119.244.0/22,157.119.244.0,1024,2016-04-29,,A92A7B0D,VEGA Corporation
apnic,vnnic,VN,Viet Nam,ipv4,157.119.248.0/22,157.119.248.0,1024,2016-04-29,,A92EDC78,VinhNam Commercial informatics service corporation
apnic,vnnic,VN,Viet Nam,ipv6,2404:ee80::/32,2404:ee80::,32,2016-04-29,,A92DC7E4,DCNET TELECOM
apnic,vnnic,VN,Viet Nam,ipv6,2404:ef80::/32,2404:ef80::,32,2016-04-29,,A92EDC78,VinhNam Commercial informatics service corporation
apnic,vnnic,VN,Viet Nam,ipv6,2404:f080::/32,2404:f080::,32,2016-04-29,,A9233E07,GMO-Z.com Runsystem Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.216.72.0/22,103.216.72.0,1024,2016-04-28,,A92DC7E4,DCNET TELECOM
apnic,vnnic,VN,Viet Nam,ipv4,103.214.8.0/22,103.214.8.0,1024,2016-04-06,,A92C6529,Megacore Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,144.48.20.0/22,144.48.20.0,1024,2016-04-06,,A9271131,FPT Telecom Company
apnic,vnnic,VN,Viet Nam,ipv4,144.48.24.0/22,144.48.24.0,1024,2016-04-06,,A92C6529,Megacore Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.213.122.0/23,103.213.122.0,512,2016-04-05,,A92C30F5,Duy Tan University
apnic,vnnic,VN,Viet Nam,ipv4,103.211.212.0/22,103.211.212.0,1024,2016-03-21,,A9232944,Department of Science and Technology of Phu Tho province
apnic,vnnic,VN,Viet Nam,ipv4,146.196.64.0/22,146.196.64.0,1024,2016-03-21,,A92F2987,"VI NA Host Co., ltd"
apnic,vnnic,VN,Viet Nam,ipv6,2001:df1:3200::/48,2001:df1:3200::,48,2016-03-21,,A922CFDD,NhanHoa Software company
apnic,vnnic,VN,Viet Nam,ipv4,27.0.240.0/22,27.0.240.0,1024,2016-02-03,,A92B7ABC,VINGROUP JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,103.207.32.0/22,103.207.32.0,1024,2016-01-22,,A9288E54,Nam A Commercial Joint Stock Bank
apnic,vnnic,VN,Viet Nam,ipv4,103.207.36.0/22,103.207.36.0,1024,2016-01-22,,A92E0FE4,VIETSERVER SERVICES TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.206.212.0/22,103.206.212.0,1024,2016-01-19,,A92EB869,Hoa Thai Software Services Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.206.216.0/22,103.206.216.0,1024,2016-01-19,,A92487AC,Hoatoc company limited
apnic,vnnic,VN,Viet Nam,ipv4,137.59.116.0/22,137.59.116.0,1024,2016-01-19,,A92EB869,Hoa Thai Software Services Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,137.59.104.0/22,137.59.104.0,1024,2016-01-18,,A9233E07,GMO-Z.com Runsystem Joint Stock Company
apnic,vnnic,VN,Viet Nam,asn,AS56141,56141,1,2015-12-30,,A92BBFD0,Danang ICT Infrastructure Development Center
apnic,vnnic,VN,Viet Nam,asn,AS63730,63730,1,2015-12-30,,A92BBFD0,Danang ICT Infrastructure Development Center
apnic,vnnic,VN,Viet Nam,asn,AS63731,63731,1,2015-12-30,,A923AF3B,TIEN PHAT TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,asn,AS63732,63732,1,2015-12-30,,A92F9D76,GALAXY PLAY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,61.14.232.0/22,61.14.232.0,1024,2015-12-29,,A92AE863,Digital Storage Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,61.14.236.0/22,61.14.236.0,1024,2015-12-29,,A923AF3B,TIEN PHAT TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,ipv4,103.205.96.0/22,103.205.96.0,1024,2015-12-29,,A923AF3B,TIEN PHAT TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,ipv4,103.205.100.0/22,103.205.100.0,1024,2015-12-29,,A9227720,State Data Center - Hanoi Department of Science and Technology
apnic,vnnic,VN,Viet Nam,ipv4,103.205.104.0/22,103.205.104.0,1024,2015-12-29,,A92F9D76,GALAXY PLAY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df0:2a00::/48,2001:df0:2a00::,48,2015-12-29,,A923AF3B,TIEN PHAT TECHNOLOGY CORPORATION
apnic,vnnic,VN,Viet Nam,ipv4,103.9.156.0/22,103.9.156.0,1024,2015-12-09,,A92BBFD0,Danang ICT Infrastructure Development Center
apnic,vnnic,VN,Viet Nam,ipv4,103.10.44.0/22,103.10.44.0,1024,2015-12-09,,A92996BB,CLOUDMEDIA COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,203.160.132.0/22,203.160.132.0,1024,2015-12-09,,A92996BB,CLOUDMEDIA COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS56158,56158,1,2015-12-09,,A9228549,THEGIOISO-VN
apnic,vnnic,VN,Viet Nam,asn,AS56159,56159,1,2015-12-09,,A926F7C4,Sai Gon Join stock commercial Bank
apnic,vnnic,VN,Viet Nam,asn,AS56160,56160,1,2015-12-09,,A92ED937,VIETNIX Solution and Technology Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df7:cc00::/48,2001:df7:cc00::,48,2015-12-04,,A926FA18,GLTEC-VN
apnic,vnnic,VN,Viet Nam,ipv4,202.143.108.0/22,202.143.108.0,1024,2015-11-23,,A9228549,THEGIOISO-VN
apnic,vnnic,VN,Viet Nam,asn,AS56155,56155,1,2015-11-23,,A9246C4F,Tuong Minh Software Solutions Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS56156,56156,1,2015-11-23,,A92FFECD,Vietnam Internet network information center (VNNIC)
apnic,vnnic,VN,Viet Nam,asn,AS56157,56157,1,2015-11-23,,A92F2196,One Vision Investment Trading Service Corporation
apnic,vnnic,VN,Viet Nam,asn,AS131441,131441,1,2015-11-23,,A923C3B5,May Chu Viet Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.200.120.0/22,103.200.120.0,1024,2015-11-17,,A92F2196,One Vision Investment Trading Service Corporation
apnic,vnnic,VN,Viet Nam,ipv4,121.50.172.0/22,121.50.172.0,1024,2015-11-17,,A92F2196,One Vision Investment Trading Service Corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.200.60.0/22,103.200.60.0,1024,2015-11-13,,A92EAB1B,Sai gon Postel Corporation
apnic,vnnic,VN,Viet Nam,ipv4,203.196.24.0/22,203.196.24.0,1024,2015-11-13,,A92EAB1B,Sai gon Postel Corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.200.20.0/22,103.200.20.0,1024,2015-11-12,,A92ED937,VIETNIX Solution and Technology Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,103.200.24.0/22,103.200.24.0,1024,2015-11-12,,A928CAE7,Long Van System Solution JSC
apnic,vnnic,VN,Viet Nam,ipv4,203.167.8.0/22,203.167.8.0,1024,2015-11-12,,A92DC7E4,DCNET TELECOM
apnic,vnnic,VN,Viet Nam,ipv4,203.167.12.0/22,203.167.12.0,1024,2015-11-12,,A928370C,Cong ty TNHH Dich vu truc tuyen Maxdata
apnic,vnnic,VN,Viet Nam,ipv4,137.59.24.0/22,137.59.24.0,1024,2015-10-26,,A92B36B0,Central MobiFone network Center
apnic,vnnic,VN,Viet Nam,ipv4,137.59.28.0/22,137.59.28.0,1024,2015-10-26,,A9247F97,MobiFone Multimedia ? Value Added Services Center
apnic,vnnic,VN,Viet Nam,ipv4,137.59.32.0/22,137.59.32.0,1024,2015-10-26,,A9257523,Northern MobiFone network Center
apnic,vnnic,VN,Viet Nam,ipv4,137.59.36.0/22,137.59.36.0,1024,2015-10-26,,A92496A5,Southern MobiFone network Center
apnic,vnnic,VN,Viet Nam,ipv4,137.59.40.0/22,137.59.40.0,1024,2015-10-26,,A929355E,Network Operator Center - Branch of Mobifone Corporation
apnic,vnnic,VN,Viet Nam,ipv4,137.59.44.0/22,137.59.44.0,1024,2015-10-26,,A92550EA,Mobifone Information Technology Center
apnic,vnnic,VN,Viet Nam,asn,AS131440,131440,1,2015-10-23,,A92EF97C,ZINGPLAY VIETNAM COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,59.153.212.0/22,59.153.212.0,1024,2015-10-22,,A925D106,Vietnamobile Telecommunications Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,59.153.216.0/22,59.153.216.0,1024,2015-10-22,,A926FA18,GLTEC-VN
apnic,vnnic,VN,Viet Nam,ipv4,59.153.220.0/22,59.153.220.0,1024,2015-10-22,,A92B07CE,MobiFone service company region 1
apnic,vnnic,VN,Viet Nam,ipv4,59.153.224.0/22,59.153.224.0,1024,2015-10-22,,A9238607,MobiFone service company region 2
apnic,vnnic,VN,Viet Nam,ipv4,59.153.228.0/22,59.153.228.0,1024,2015-10-22,,A923064C,MobiFone service company region 3
apnic,vnnic,VN,Viet Nam,ipv4,59.153.232.0/22,59.153.232.0,1024,2015-10-22,,A92C7CDB,MobiFone service company region 4
apnic,vnnic,VN,Viet Nam,ipv4,59.153.236.0/22,59.153.236.0,1024,2015-10-22,,A922DA65,MobiFone service company region 5
apnic,vnnic,VN,Viet Nam,ipv4,59.153.240.0/22,59.153.240.0,1024,2015-10-22,,A9259674,MobiFone service company region 6
apnic,vnnic,VN,Viet Nam,ipv4,59.153.244.0/22,59.153.244.0,1024,2015-10-22,,A92FBD1B,MobiFone service company region 7
apnic,vnnic,VN,Viet Nam,ipv4,59.153.248.0/22,59.153.248.0,1024,2015-10-22,,A927563F,MobiFone service company region 8
apnic,vnnic,VN,Viet Nam,ipv4,59.153.252.0/22,59.153.252.0,1024,2015-10-22,,A9222B59,MobiFone service company region 9
apnic,vnnic,VN,Viet Nam,ipv4,103.199.4.0/22,103.199.4.0,1024,2015-10-22,,A9246C4F,Tuong Minh Software Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.199.8.0/22,103.199.8.0,1024,2015-10-22,,A926FA18,GLTEC-VN
apnic,vnnic,VN,Viet Nam,ipv4,103.199.12.0/22,103.199.12.0,1024,2015-10-22,,A92D1670,VSTV-VN
apnic,vnnic,VN,Viet Nam,ipv4,103.199.16.0/22,103.199.16.0,1024,2015-10-22,,A921FC6D,365 Online technology joint stock company
apnic,vnnic,VN,Viet Nam,ipv4,103.199.20.0/22,103.199.20.0,1024,2015-10-22,,A92B07CE,MobiFone service company region 1
apnic,vnnic,VN,Viet Nam,ipv4,103.199.24.0/22,103.199.24.0,1024,2015-10-22,,A9238607,MobiFone service company region 2
apnic,vnnic,VN,Viet Nam,ipv4,103.199.28.0/22,103.199.28.0,1024,2015-10-22,,A923064C,MobiFone service company region 3
apnic,vnnic,VN,Viet Nam,ipv4,103.199.32.0/22,103.199.32.0,1024,2015-10-22,,A92C7CDB,MobiFone service company region 4
apnic,vnnic,VN,Viet Nam,ipv4,103.199.36.0/22,103.199.36.0,1024,2015-10-22,,A9259674,MobiFone service company region 6
apnic,vnnic,VN,Viet Nam,ipv4,103.199.40.0/22,103.199.40.0,1024,2015-10-22,,A922DA65,MobiFone service company region 5
apnic,vnnic,VN,Viet Nam,ipv4,103.199.44.0/22,103.199.44.0,1024,2015-10-22,,A92FBD1B,MobiFone service company region 7
apnic,vnnic,VN,Viet Nam,ipv4,103.199.48.0/22,103.199.48.0,1024,2015-10-22,,A9222B59,MobiFone service company region 9
apnic,vnnic,VN,Viet Nam,ipv4,103.199.52.0/22,103.199.52.0,1024,2015-10-22,,A927563F,MobiFone service company region 8
apnic,vnnic,VN,Viet Nam,ipv4,103.199.56.0/22,103.199.56.0,1024,2015-10-22,,A9257523,Northern MobiFone network Center
apnic,vnnic,VN,Viet Nam,ipv4,103.199.60.0/22,103.199.60.0,1024,2015-10-22,,A92496A5,Southern MobiFone network Center
apnic,vnnic,VN,Viet Nam,ipv4,103.199.64.0/22,103.199.64.0,1024,2015-10-22,,A9247F97,MobiFone Multimedia ? Value Added Services Center
apnic,vnnic,VN,Viet Nam,ipv4,103.199.68.0/22,103.199.68.0,1024,2015-10-22,,A92B36B0,Central MobiFone network Center
apnic,vnnic,VN,Viet Nam,ipv4,103.199.72.0/22,103.199.72.0,1024,2015-10-22,,A929355E,Network Operator Center - Branch of Mobifone Corporation
apnic,vnnic,VN,Viet Nam,ipv4,103.199.76.0/22,103.199.76.0,1024,2015-10-22,,A92550EA,Mobifone Information Technology Center
apnic,vnnic,VN,Viet Nam,asn,AS131438,131438,1,2015-10-14,,A92B5B46,VIETNAM POST
apnic,vnnic,VN,Viet Nam,asn,AS131439,131439,1,2015-10-14,,A92FEB47,VietNam credit information joint stock company
apnic,vnnic,VN,Viet Nam,ipv4,220.158.134.0/23,220.158.134.0,512,2015-10-06,2025-04-30,A92E9895,IPTP NETWORKS DA NANG COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,45.127.252.0/22,45.127.252.0,1024,2015-09-30,,A9286A49,VI NA DATA INFORMATION TECHNOLOGY - SERVICE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,58.84.0.0/22,58.84.0.0,1024,2015-09-30,,A9216540,ZIE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.196.236.0/22,103.196.236.0,1024,2015-09-30,,A9286A49,VI NA DATA INFORMATION TECHNOLOGY - SERVICE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,103.196.244.0/22,103.196.244.0,1024,2015-09-30,,A92FEB47,VietNam credit information joint stock company
apnic,vnnic,VN,Viet Nam,ipv4,103.196.248.0/22,103.196.248.0,1024,2015-09-30,,A92EB45D,Vung tai nguyen thu hoi tu DTCOM-VN
apnic,vnnic,VN,Viet Nam,asn,AS131437,131437,1,2015-09-30,2025-01-03,A927AC7E,Van Gia Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,103.196.16.0/22,103.196.16.0,1024,2015-09-15,,A92B5B46,VIETNAM POST
apnic,vnnic,VN,Viet Nam,ipv6,2001:df6:2c00::/48,2001:df6:2c00::,48,2015-09-15,,A92B5B46,VIETNAM POST
apnic,vnnic,VN,Viet Nam,ipv6,2001:df6:3400::/48,2001:df6:3400::,48,2015-09-15,,A92C30F5,Duy Tan University
apnic,vnnic,VN,Viet Nam,ipv4,103.195.236.0/22,103.195.236.0,1024,2015-09-14,,A92C55EB,AZ VIET NAM COMMUNICATIONS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,103.195.240.0/22,103.195.240.0,1024,2015-09-14,,A92AEFA3,TOCDOSOVN-VN
apnic,vnnic,VN,Viet Nam,asn,AS56154,56154,1,2015-09-14,,A9228549,THEGIOISO-VN
apnic,vnnic,VN,Viet Nam,asn,AS131436,131436,1,2015-09-14,,A924A8A6,Information Technology and Digital Transformation Center - Vietnam Social Security
apnic,vnnic,VN,Viet Nam,ipv4,45.126.92.0/22,45.126.92.0,1024,2015-09-01,,A926C66A,Hanel Communication JSC
apnic,vnnic,VN,Viet Nam,ipv4,45.126.96.0/22,45.126.96.0,1024,2015-09-01,,A925D106,Vietnamobile Telecommunications Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,43.239.220.0/22,43.239.220.0,1024,2015-08-18,,A92D331C,KDATA Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,43.239.224.0/22,43.239.224.0,1024,2015-08-18,,A923C3B5,May Chu Viet Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,43.239.184.0/22,43.239.184.0,1024,2015-08-17,,A92364D0,"170 Hai Ba Trung, DaKao Ward, District 1, Hochiminh City"
